Age,Gender,Height,Weight,FAVC,FCVC,NCP,CH2O,FAF,TUE,CALC,MTRANS,NObeyesdad,BMI
25,1,1.4823337857928593,150.18355749191736,0,1,3,2.1409158305757217,2,0.90545085325988,3,1,Obesity_Type_III,68.34871798597563
50,0,1.6025505883913511,111.03153867206706,0,2,2,1.1848458338101404,1,1.5866896557219519,3,2,Obesity_Type_III,43.233745565746524
50,0,1.49943386679243,80.7888883663042,0,1,3,1.860371733557026,1,1.5380464775652958,1,4,Obesity_Type_III,35.933291528094955
56,1,1.9608262752655912,130.10519780800155,1,1,4,2.1732666259460327,1,1.3355120503970712,0,2,Obesity_Type_II,33.83891360277506
19,1,1.5215924774996532,102.9767711346957,0,1,4,2.819034632890105,1,1.7095566925911585,2,3,Obesity_Type_III,44.47772499132874
52,0,1.5304409672210841,101.88769092155843,1,1,2,1.3769760998772773,2,1.8784369897553703,3,3,Obesity_Type_III,43.4999296898549
59,1,1.921475607715161,52.877927647789775,0,2,3,2.6119059367549657,1,1.1599666409041678,3,0,Insufficient_Weight,14.3220331609807
37,0,1.9502819902425226,88.07901926912149,1,2,1,1.2612489661531827,1,0.47493781444549144,0,0,Normal_Weight,23.156752271609164
24,0,1.8558893907945022,69.37410757794882,1,1,3,1.4844713201516144,3,0.79725792328815,3,0,Normal_Weight,20.141565880014653
26,0,1.452864609546515,40.97768410513124,0,1,2,1.486687766980246,1,1.5166114270265865,1,3,Normal_Weight,19.41319962588274
47,1,1.4507135236069788,84.37255347854628,1,2,1,2.754958391817665,3,1.301766970247739,0,1,Obesity_Type_III,40.090167777770795
38,0,1.6503934079873488,50.317588307626195,1,2,2,1.3980353840299742,2,0.3555966771304975,2,1,Insufficient_Weight,18.47331589841103
20,1,1.525999546105773,71.36058475337333,1,1,3,2.573921453970818,3,0.10247908229284941,1,4,Obesity_Type_II,30.64429195149971
17,0,1.4597446553403466,50.6570942690699,0,3,1,1.9236130680392398,0,1.3659231870841297,2,3,Normal_Weight,23.77313666824692
21,1,1.6959553453843874,51.718644820106256,1,2,2,2.9981815355946217,3,0.5021580480586907,2,0,Insufficient_Weight,17.981185046457128
33,1,1.9498228056256948,64.07542309631373,0,2,4,2.678182997304211,1,0.9993404874581069,3,3,Insufficient_Weight,16.853930206823193
42,1,1.6216243746982886,164.98100480528643,0,2,1,2.479406268895636,3,1.4934935450251885,1,1,Obesity_Type_III,62.73839685692468
58,0,1.8004045595672091,39.275202000013344,1,1,1,2.741452613304391,3,1.1253335613126663,1,1,Insufficient_Weight,12.116528805364648
59,0,1.7956847371601936,119.47275215117106,0,1,2,2.268060785210067,2,0.16660516622359278,0,2,Obesity_Type_III,37.05174663077318
23,1,1.5830724549425388,56.796705951346226,1,2,4,2.6873045130569952,2,0.3711604735671108,1,2,Normal_Weight,22.663217350699746
56,1,1.794725381876648,154.99914522555775,0,1,1,1.5222536947229117,1,0.4386563680618383,0,4,Obesity_Type_III,48.120850376825324
47,1,1.5625370063720523,50.79774456003729,1,1,2,1.1954064222021499,0,0.5157285072896898,1,3,Normal_Weight,20.805770629126993
39,0,1.514663929195751,159.3379615779058,0,2,1,2.2318640141733375,0,1.1308067839010085,2,2,Obesity_Type_III,69.4523093120974
54,0,1.8217331413466358,115.97672482291821,1,1,1,1.869380785327172,3,1.007931559650787,0,2,Obesity_Type_II,34.946309732111
16,0,1.5101236330650758,39.15977769135177,1,3,1,1.852881590584864,0,0.40632007672841786,1,3,Insufficient_Weight,17.171775786620547
19,0,1.9783618858523582,151.64490693751756,1,1,4,2.0534957048600924,2,0.13510968691137415,0,1,Obesity_Type_III,38.74506161343256
18,1,1.5472297726096216,104.7356869722317,1,1,3,1.722765223131085,1,0.34286440894943615,3,4,Obesity_Type_III,43.750705252298516
18,1,1.7648951872609224,72.09638665164105,0,2,3,2.252119062885658,1,1.9687626252372066,3,4,Normal_Weight,23.145984690151327
60,0,1.6680285228486724,135.67717636696938,0,2,4,1.0611367346952598,2,0.9370938995829445,0,4,Obesity_Type_III,48.76405937071827
36,0,1.5169848038750036,155.75985978974563,1,3,4,2.939782683763527,1,1.734691009404225,0,2,Obesity_Type_III,67.6851018705882
22,1,1.464757271016029,99.94504371649603,0,1,2,2.849417984091141,3,1.6975049333376866,2,1,Obesity_Type_III,46.58326634021866
48,0,1.7800481096152017,78.75973777983197,1,3,1,2.8705403251638675,1,1.0230391149257474,1,4,Normal_Weight,24.85654605982105
33,0,1.8775815088082368,138.40708561580078,1,3,4,1.7300069911674367,0,1.413375416921087,3,3,Obesity_Type_III,39.26094285135448
55,0,1.8962683005985743,124.90497272134529,0,2,2,2.0637819153181995,1,0.38550402082542456,3,4,Obesity_Type_II,34.736028194279505
48,0,1.7058381407307752,150.98281295253432,0,1,3,2.9082612061151503,1,1.3767934098538166,1,0,Obesity_Type_III,51.886200715271585
31,0,1.8620513976066644,126.25676560791031,1,2,3,2.8046921128551734,2,0.544769158526579,3,1,Obesity_Type_III,36.41424673416543
30,0,1.8066089807489287,69.68457070134157,0,3,3,2.5804889518022947,2,1.6641241935083015,3,0,Normal_Weight,21.350512250706686
37,1,1.8338548995745405,156.3890654696364,1,3,3,1.8146631796951849,0,0.16744826621781983,0,1,Obesity_Type_III,46.50251532843888
16,0,1.7110774727675615,52.20930414795491,0,2,2,2.128678446364347,2,1.546277345770555,3,3,Insufficient_Weight,17.832349101703148
45,0,1.7857082223283274,72.76078651346283,0,2,1,2.585824948433295,0,0.19987381313723906,3,2,Normal_Weight,22.81793760679685
48,1,1.8769287341953103,104.54452057320958,0,2,2,1.5460239910800635,3,1.762378473788618,3,2,Obesity_Type_I,29.676023700364684
51,1,1.6608786130452222,110.28349528493358,0,2,1,2.2528987364562227,0,0.6084090362700074,1,1,Obesity_Type_III,39.97925864151172
26,1,1.8771688174598193,40.92913391499008,0,2,3,2.655868649703714,1,1.3087867296611495,2,4,Insufficient_Weight,11.615178601758428
60,0,1.7637689266782033,137.35216345343844,1,3,4,2.4149095834658025,0,0.9750045572405597,0,0,Obesity_Type_III,44.15217782497078
38,1,1.5379275429165167,84.56252212159907,0,2,4,1.9589612623820014,3,0.732606290524678,2,3,Obesity_Type_III,35.75248045391711
22,0,1.4630826033290298,90.20873616626936,0,1,4,2.1692167191103167,1,1.290883666366993,3,4,Obesity_Type_III,42.141588842282076
17,0,1.6422594082115505,140.98056259905516,1,3,1,2.977351086291588,0,1.895045961102476,3,2,Obesity_Type_III,52.27279500315454
27,0,1.7397490539970601,86.78970735767061,1,3,3,2.20397558929442,2,0.08253949474924371,3,4,Obesity_Type_I,28.674444020704247
50,1,1.8951047866678488,44.950334438339105,1,1,2,2.5712355080372875,2,1.8377057117662086,2,0,Insufficient_Weight,12.516026390174547
47,1,1.5175674104743304,61.231411079264134,0,1,4,2.453209528755325,2,1.218163310042027,1,2,Overweight_Level_I,26.58754786297593
24,1,1.874109364272297,159.443799720911,0,3,1,2.4029812310587264,0,1.6146286015381046,1,1,Obesity_Type_III,45.396019527014154
54,1,1.9073947944156302,47.871075662716784,1,2,4,2.432738110228087,0,0.7677499068685552,0,3,Insufficient_Weight,13.158064171349057
16,1,1.5298643681104418,83.72133132197004,1,3,2,1.9088195025629278,3,0.9436859496752275,2,3,Obesity_Type_III,35.7709328900586
41,0,1.901344989231236,102.40057504846942,1,3,3,1.9483203490362506,1,1.737701503602328,1,2,Obesity_Type_I,28.325693171392842
42,0,1.9754703909566798,101.15338424465857,1,1,2,1.9357254747215646,1,0.8296959396196462,0,1,Overweight_Level_II,25.92026085997634
22,0,1.8352245804555658,39.49895281952999,0,3,3,1.0665092144252162,1,1.06931913349817,3,0,Insufficient_Weight,11.727546054722277
16,0,1.8659279313672437,102.14650416364378,0,2,3,1.482130660664647,1,0.04038984616866581,3,3,Obesity_Type_I,29.338221052543766
38,1,1.9770400918062028,87.35532970515357,0,1,3,1.3091280132997656,0,0.3171960116760846,0,2,Normal_Weight,22.349018476193045
47,1,1.770905062778751,161.4819962697942,0,3,4,2.7728900227945146,0,1.2833730159495995,1,3,Obesity_Type_III,51.49126371301377
25,0,1.6131797824686123,59.05404458322256,0,3,2,1.549938732905898,3,1.4339538021277543,2,1,Normal_Weight,22.69259209409055
55,1,1.8938913420603094,83.62342879169637,1,2,4,1.2768852689310808,1,1.1652018735689988,0,0,Normal_Weight,23.31405697742152
22,1,1.7756774620811646,91.85466712131729,0,3,2,1.2395338638217699,0,0.28662007255122135,1,1,Obesity_Type_I,29.132185241172337
28,0,1.758033574572107,88.22738567471956,1,3,1,2.3999796691043174,0,0.8908108571556697,0,4,Obesity_Type_I,28.546251043212827
53,0,1.5844268444224403,122.89468428413468,1,3,1,1.0121666218299186,0,0.7101895327263796,1,1,Obesity_Type_III,48.95405984313231
38,1,1.8508571628789299,66.15462005101887,1,3,2,1.9426088035130165,0,0.9913226880701766,3,1,Normal_Weight,19.311427208112047
18,1,1.493283656205851,66.85501565456298,0,2,2,1.2377422111963925,1,1.7406580691081885,0,3,Obesity_Type_I,29.981224828099602
24,0,1.9398721475211704,130.8805795111075,1,3,2,2.6993267552718105,1,1.5517228773173037,2,1,Obesity_Type_II,34.77995327642591
47,0,1.622686434208357,102.03660535345062,0,3,2,2.9169007129049165,0,0.1679790027783179,0,2,Obesity_Type_III,38.75134589170268
37,0,1.517720565978695,91.30961518322111,1,3,3,2.9175092324298073,2,1.7806183955491286,3,3,Obesity_Type_III,39.639929578304965
28,1,1.684454262544282,60.31958451133373,0,1,4,1.8839282178935386,3,0.9435343022996472,3,3,Normal_Weight,21.258856234071487
51,0,1.4725090519059625,62.628430086932994,1,2,3,2.289029648869593,1,1.4877242897719969,1,4,Obesity_Type_I,28.883883121271047
21,0,1.812851882960432,40.32950623880347,0,1,4,2.199408273021489,1,0.2800784625287043,3,2,Insufficient_Weight,12.271517213154704
18,1,1.9284339205360388,50.51970987657536,1,1,4,1.700077802771906,2,1.3414390514140961,1,1,Insufficient_Weight,13.584739782835834
39,1,1.8937493937834096,109.16167553097037,1,2,4,1.8881289828410623,1,0.47265203521891586,3,4,Obesity_Type_II,30.43863545772007
31,1,1.5175058209273768,151.37601438105963,1,1,3,1.1286473944665714,2,0.8767617942818631,1,2,Obesity_Type_III,65.73494972552902
19,1,1.5169237026670979,75.18276040645023,1,1,2,2.5913980653429745,2,0.03372574016420882,2,4,Obesity_Type_II,32.673133879686326
50,1,1.88112027563186,80.29615046291215,0,1,3,1.481607024309238,0,0.30322127586095204,1,0,Normal_Weight,22.691415905752553
26,0,1.9398547655396514,53.56630693705054,0,2,3,1.9210546622727525,1,0.18416098624723953,1,1,Insufficient_Weight,14.234862397683266
41,0,1.6941550098117493,87.96749914649496,0,3,4,1.9612414672332878,3,0.4794883458765169,2,4,Obesity_Type_II,30.64897512730611
18,1,1.714454691964296,43.68993477573547,1,2,1,2.1214234783026367,2,0.20003618004864454,1,0,Insufficient_Weight,14.863783516752681
26,1,1.6186788819344347,154.61768772899944,1,2,1,2.63575327577618,3,1.3838200532391238,1,1,Obesity_Type_III,59.01165201104367
30,1,1.9239605126758994,123.81202986369061,1,2,3,2.3837620923674994,0,0.05807980441843874,2,4,Obesity_Type_II,33.4480293099069
53,1,1.7917985398049487,163.83434998354556,1,1,4,2.326126098258384,1,1.235481001249996,3,4,Obesity_Type_III,51.0301218964657
58,1,1.6027733358987053,150.2357184974902,1,3,3,2.0534909916098796,0,0.2814156616511485,0,4,Obesity_Type_III,58.48291088383171
45,0,1.6083549216587534,98.59681480596723,1,2,3,1.1919115098931798,0,1.8903229143557938,1,4,Obesity_Type_III,38.11527876635097
42,0,1.9223360387237092,104.4803139249475,0,2,2,1.8040169433017228,3,1.8661881462197085,3,3,Obesity_Type_I,28.273257791727683
16,0,1.4572260326700854,63.012581861166424,0,3,4,2.914633702581104,3,0.45100620504192523,0,4,Obesity_Type_I,29.673818256360164
53,0,1.6210450835451182,97.21695719778401,0,3,1,2.991096150576505,2,1.228842596446059,2,3,Obesity_Type_III,36.99575010139775
47,1,1.7438090410446756,152.78151206009426,0,3,1,2.4609962922018367,1,0.05601063894491687,1,3,Obesity_Type_III,50.2426981375469
53,0,1.528555254912642,45.40753137811346,0,1,1,1.45502992614929,0,1.8635770861023482,1,0,Normal_Weight,19.434152525259403
40,1,1.4988123397257826,147.80815717778702,0,3,3,1.2037812920067918,2,1.0459746163834194,2,1,Obesity_Type_III,65.79666516681999
26,1,1.8820964554779969,81.95942300696882,0,1,4,1.8295287180923985,2,0.08644630283555799,1,3,Normal_Weight,23.137431111605665
58,1,1.9240343259837087,152.33860840213504,0,2,2,2.7131438047186713,0,0.6849999860162748,0,2,Obesity_Type_III,41.15137512838599
46,0,1.8865114030230403,157.55086819902706,1,1,1,2.4437284797900007,0,0.1536989237224684,0,3,Obesity_Type_III,44.269226263815035
19,1,1.9263575815607943,123.52897576224015,1,3,4,2.76778447508221,2,0.7858888787467198,2,2,Obesity_Type_II,33.28856143088989
37,0,1.743149344660937,122.71739711067741,1,1,1,2.2315526293953045,0,1.3398526843226461,1,0,Obesity_Type_III,40.38656727968126
32,0,1.8804968041248813,96.04704655130125,1,3,2,1.2606567291793846,0,0.9397798160828792,3,2,Overweight_Level_II,27.160565968295952
29,1,1.6535425983472831,144.27806829250716,1,1,4,1.2295919339963282,3,0.7674443494389089,1,0,Obesity_Type_III,52.767867535920914
53,1,1.8031219665838905,160.1632075625937,1,2,3,1.0960046052602586,1,0.2383140910809296,2,0,Obesity_Type_III,49.262057786285325
41,1,1.9740828316362573,136.66030684272903,1,1,3,2.134159941147062,2,0.48987809138731264,3,0,Obesity_Type_III,35.068052533013926
46,0,1.5696356936347375,117.36402845334536,0,2,1,1.485772473249578,0,0.20028657547670226,0,2,Obesity_Type_III,47.63621820296333
54,1,1.6566468655342728,115.45590487348844,0,3,1,2.468767282709901,2,1.6149974633133215,0,2,Obesity_Type_III,42.068426002562155
26,0,1.7044251099743453,146.03320759954147,1,2,4,2.3724998717150143,1,0.2704796559694451,3,0,Obesity_Type_III,50.268482748555726
56,1,1.5231482081206273,107.19167448718359,0,3,2,1.6362214848166339,2,1.190746733097787,3,0,Obesity_Type_III,46.20369703757737
58,1,1.49295046354648,140.28634566735167,0,3,1,1.3536033329281287,2,0.6854808271776918,2,1,Obesity_Type_III,62.9396910031198
38,0,1.8897531191504608,103.11954215195496,0,2,4,1.2048006995920024,2,0.451956769310367,1,0,Obesity_Type_I,28.875587852551206
55,0,1.9677010175986207,46.86797864671444,0,2,2,2.474630547626194,3,1.2789368789842075,0,4,Insufficient_Weight,12.104810722099113
49,0,1.664504283829719,87.37732312192355,0,1,1,1.9008819908518664,1,0.9140046187538813,1,1,Obesity_Type_II,31.537618922919478
40,0,1.4964544131831663,94.99956066660883,1,1,1,1.6470598283562778,1,0.8002909345691183,0,1,Obesity_Type_III,42.42233939082003
51,0,1.4848802331660056,56.84377286831376,0,2,4,2.7133060316126243,2,1.1857040097844431,1,1,Overweight_Level_I,25.78101690281041
20,0,1.9223986493709582,51.91453747784081,1,2,1,2.1872264331387683,2,0.9825352569800014,0,4,Insufficient_Weight,14.04759842781328
18,1,1.6958215523556703,106.46858365677622,1,2,3,2.036004672793169,1,0.6069684171031215,1,1,Obesity_Type_III,37.02211076371984
56,1,1.6196144777780677,49.72809820606635,1,2,2,2.4867583299512317,0,1.1181225755305033,2,1,Normal_Weight,18.957390227455885
58,0,1.7025244737568817,77.17109115415059,0,3,2,2.631166280470577,3,1.3389971531013891,0,2,Overweight_Level_I,26.623669520866603
44,1,1.618701170186944,132.81921897134757,1,2,3,2.372146310845439,1,0.053386317173708564,2,2,Obesity_Type_III,50.690615051163284
36,0,1.7091889609130386,160.5184546255656,1,2,4,1.8800126371987054,2,0.9317434578153507,0,0,Obesity_Type_III,54.947104481836064
55,1,1.9055648903665066,129.451693149543,1,2,3,1.758597585344375,0,0.11536656916708754,0,0,Obesity_Type_III,35.65005878044202
23,1,1.7639197266629107,164.07081910506164,1,2,3,2.543329876545404,0,0.3728108281362221,0,3,Obesity_Type_III,52.73193547116855
45,0,1.818166499589393,126.99058438120474,0,3,2,2.035814321280572,0,1.1210174681559462,1,4,Obesity_Type_III,38.41529908772812
56,0,1.6432754584041984,76.01810330244527,1,1,4,2.4087721570347527,3,1.7323778305311615,0,2,Obesity_Type_I,28.15115972421696
43,0,1.8414081156105748,123.6786201036756,1,1,1,2.7807975781611036,3,1.7656113583769697,2,0,Obesity_Type_III,36.47493489388879
52,1,1.8033070549860672,127.47175241480988,1,1,3,2.8317812694734066,1,0.13988802027726255,1,4,Obesity_Type_III,39.198964333736015
44,0,1.51336785880859,85.83760006167404,1,1,3,1.5554312784811453,1,0.8382101725734132,1,1,Obesity_Type_III,37.47904830699873
31,1,1.7535007121512598,41.231945176783015,0,1,4,1.3757799005450282,1,1.1660129660091025,0,4,Insufficient_Weight,13.409788573290582
49,0,1.5860740530441717,127.60317288171136,1,3,3,1.5225747206736757,1,0.2941398091006868,3,2,Obesity_Type_III,50.72412363572617
15,1,1.876170704905804,41.734212004718245,1,1,4,2.5027435410710055,2,1.5308644334895434,1,3,Insufficient_Weight,11.856254605443505
27,1,1.6757469854874778,118.52969783556897,1,3,1,1.7401160720923203,3,1.4884705168744776,0,2,Obesity_Type_III,42.20950738375376
26,0,1.977182607554138,59.61567758156194,1,3,4,1.3467785616826595,0,1.8066820274135893,2,0,Insufficient_Weight,15.249897387362978
42,1,1.4990252321076507,110.26604449625346,1,1,1,1.1967709850139385,2,0.016972024166886035,3,0,Obesity_Type_III,49.07088713161052
25,1,1.863584367252284,102.49304119795559,1,1,4,1.6546263776593757,1,0.4333684879780053,1,4,Obesity_Type_I,29.511838283884074
52,0,1.807061918777343,40.702718930579,0,1,3,1.2722728807010226,1,1.6543734284906435,3,2,Insufficient_Weight,12.464571501290528
15,1,1.8567743802130738,84.72109294138303,1,2,1,1.312747225066614,2,1.3411601016538708,1,0,Normal_Weight,24.57385433222803
45,0,1.6129907916099417,114.73748709193414,0,3,3,2.36776794689254,0,1.7887797073969816,3,1,Obesity_Type_III,44.10030142702677
26,0,1.7107888793726722,145.92442553924624,0,1,1,1.0394641913368106,3,0.11435930906053304,3,1,Obesity_Type_III,49.85803466235631
59,0,1.8721495154535654,150.96890634340116,1,2,4,1.235106523250876,3,1.1939279314328857,2,3,Obesity_Type_III,43.0731317260039
40,0,1.573246905759053,99.96509622418614,0,3,4,2.688730982426193,0,1.1380931497873483,3,4,Obesity_Type_III,40.38821094221054
54,1,1.5697975942979856,130.78123339972922,1,2,4,2.689828170036506,3,0.07134883272106474,2,0,Obesity_Type_III,53.07110258913791
30,1,1.742057005246314,78.87327664321566,0,2,2,1.658486957527154,1,1.027044153824967,0,3,Overweight_Level_I,25.989932917846662
53,1,1.7274886971508234,82.11548712559085,1,1,2,1.175906016737458,1,1.2190406226198485,1,1,Obesity_Type_I,27.516592009139
44,0,1.5995991093188544,63.50240341697153,0,3,1,2.4099406676144115,1,0.38258634840421446,2,3,Normal_Weight,24.81806143865374
47,1,1.607980094778156,109.80546185914815,0,2,2,1.7202633755477488,1,0.5466591662493259,1,3,Obesity_Type_III,42.4680780041608
37,1,1.5972579364994797,78.63508301684803,1,3,4,1.0909292544098517,0,1.280694692595474,2,0,Obesity_Type_II,30.822384946748926
58,0,1.8589013928591984,49.63073295125163,0,1,2,1.315653962599597,3,0.9366018951999167,1,0,Insufficient_Weight,14.362762637665467
48,0,1.7955074587481041,125.31076691956052,0,3,2,1.2744296239280486,3,1.7160273151366536,2,0,Obesity_Type_III,38.86994810288888
19,1,1.891181107207434,128.17690415828017,0,2,3,2.178232687655324,2,0.6847635320183767,1,4,Obesity_Type_III,35.837981143303814
32,0,1.9670007050064315,84.35904476616129,0,2,1,2.7962351672071226,0,0.5333193167764023,0,3,Normal_Weight,21.803319668983008
43,0,1.7013070770241527,48.667148331458876,0,3,1,2.5861440666469147,3,1.9697318806896855,1,3,Insufficient_Weight,16.813978285683614
20,0,1.4853477571448879,92.71351239283166,1,2,1,2.09303209003446,3,1.8222715402601668,0,4,Obesity_Type_III,42.022970155001694
23,0,1.4754889245183787,94.73426771432715,0,2,2,1.8443103298549601,2,0.057985489997959716,0,1,Obesity_Type_III,43.51461993070185
54,1,1.6067024708139581,123.25253149713451,0,2,4,2.23735341813773,1,1.5414572306131318,0,2,Obesity_Type_III,47.74467318993809
45,0,1.944248632356799,78.74246529859411,1,1,3,1.8876254819601617,3,0.22066954765040592,3,1,Normal_Weight,20.83077382349014
47,0,1.7273029191345637,125.00750925244448,1,1,1,1.4921982451526319,1,0.0549703896587419,1,4,Obesity_Type_III,41.89855913241534
41,0,1.5940468535224683,148.80755626143093,1,2,2,2.3583949107045594,2,0.5473910319326978,3,3,Obesity_Type_III,58.562933083592796
28,0,1.6615584010908404,68.92324133763718,0,3,4,2.746487891482642,3,0.5386917581222086,3,3,Normal_Weight,24.965166801980043
43,0,1.7672554069244755,162.34386407110736,0,1,3,1.745740661361721,1,1.6386375246939293,1,0,Obesity_Type_III,51.980115552554544
50,0,1.7960633188130564,87.68238527923768,0,3,3,2.6830769353826738,0,1.4213344918856703,0,0,Overweight_Level_I,27.18122772203789
42,0,1.5315773401849397,72.67459432852978,0,2,1,1.862164092966981,1,1.9632188546640286,3,3,Obesity_Type_II,30.98166485269778
35,0,1.967826788568943,92.1104089962966,1,2,1,1.802671886198852,1,1.423025800623637,3,3,Normal_Weight,23.786742642671033
17,1,1.738729280300878,50.89408196388625,1,3,4,1.0566487150940553,1,0.8365111065120958,2,0,Insufficient_Weight,16.834621229928203
33,0,1.521914808429908,54.83894422052657,0,1,2,2.3905578027348207,1,1.3978553218904337,1,0,Normal_Weight,23.67600371265495
45,1,1.9236266842734508,91.21868991800976,0,3,4,2.615005050227646,0,1.9989181343728042,3,1,Normal_Weight,24.651437239413298
49,0,1.4895583684720972,135.0680097643266,0,3,1,2.327113839117122,2,1.4202837651250562,1,3,Obesity_Type_III,60.87478621749125
17,0,1.9310997795840816,152.43934218638586,0,2,4,1.302721902783887,1,1.5233627119606366,1,3,Obesity_Type_III,40.877811574853546
40,0,1.9781797978331608,122.76706683025013,1,1,2,1.2065869351052863,1,1.8767300303805188,3,4,Obesity_Type_II,31.372588645488662
30,0,1.821228853552947,52.25766396000938,1,3,3,2.145717503237079,3,0.2273025226233667,1,1,Insufficient_Weight,15.755092143779887
25,1,1.8583370271692146,123.67449003474742,0,1,3,1.8030325083692038,3,1.4095685868954537,0,2,Obesity_Type_III,35.81221373102404
35,0,1.6287705033277677,119.06391800857446,1,2,3,1.8581955669711792,0,1.701611915934898,3,2,Obesity_Type_III,44.88077814959928
30,0,1.9490357319489848,140.52625370495974,0,1,3,2.9356004934860156,0,1.908757200441786,3,2,Obesity_Type_III,36.99285636386713
23,1,1.7307484020374349,142.9813319981748,0,2,1,2.447845342386131,0,0.42193857942339874,3,0,Obesity_Type_III,47.73220091239553
14,1,1.8381658766967042,148.39358754815134,1,1,1,1.8235754784155134,3,1.0078580154484884,2,2,Obesity_Type_III,43.91832164394327
35,0,1.9397770894329782,91.1805708369664,0,3,2,1.0381985596834298,1,1.3611096952889636,2,4,Normal_Weight,24.232524225063564
39,1,1.9668453872670195,126.93091381437019,1,2,2,1.0681913957065405,3,0.4949354590026749,2,0,Obesity_Type_II,32.8115663790982
31,1,1.8915983089962374,72.79954522421116,0,3,2,2.369607391291712,2,1.200945726500548,2,0,Normal_Weight,20.34561546882028
27,1,1.610599278700476,164.91637127792154,1,2,2,2.6754775190355278,0,0.5151575649959987,3,2,Obesity_Type_III,63.57535146247772
60,0,1.9622701837726035,61.09211441348435,0,1,4,2.4154052590993675,0,0.6669140410632945,0,0,Insufficient_Weight,15.866003532069668
42,0,1.782903351559093,40.274418389265314,1,1,2,1.8117755052094509,0,0.8830373930217301,1,1,Insufficient_Weight,12.669914222541381
25,0,1.9432405124665386,57.74989802929018,0,2,3,1.0622714758611391,2,1.058380197493134,1,1,Insufficient_Weight,15.293190898806555
49,1,1.8083356636816064,136.75990848255998,0,2,3,2.9348032604704595,1,0.8987317432503013,3,2,Obesity_Type_III,41.82160603295241
48,0,1.6128366497792919,95.29474324003465,1,2,3,2.9726721243161736,1,0.9863910395758584,0,4,Obesity_Type_III,36.634323559024786
25,1,1.6461129977956923,95.38503122411396,0,1,4,2.0987291028885373,1,0.5971775125765852,1,0,Obesity_Type_III,35.2014811929979
20,0,1.7417500418645584,159.33288787107023,1,2,2,1.1413419293902112,0,0.3179301880452612,0,3,Obesity_Type_III,52.52109456331869
42,0,1.8687078660267376,154.87399841153734,1,2,3,2.0819450118289335,1,0.09469995465367886,3,2,Obesity_Type_III,44.350210286313704
24,1,1.6185307522103776,78.21053696330516,0,3,3,2.7846769404416167,3,0.3919574449833354,2,0,Obesity_Type_I,29.855431794982266
46,0,1.7572575180511218,65.34132422638913,0,2,3,2.359971020256427,0,1.163887283011566,0,2,Normal_Weight,21.160070567482446
19,1,1.6331812465954927,145.90875845165118,0,3,3,2.4399784620654486,2,1.5722308956062647,1,2,Obesity_Type_III,54.70318249717758
60,1,1.8823577844566068,153.15840295158978,0,3,1,1.1699396748644986,2,0.33849519488578905,1,4,Obesity_Type_III,43.22514714676577
28,0,1.6973658896970136,107.24121227260935,1,3,2,1.2130232740636029,1,0.21711071554529693,1,3,Obesity_Type_III,37.22294871940443
45,1,1.490663098232029,118.30738760075467,0,1,2,1.2546975527517705,0,1.4985807210985005,2,0,Obesity_Type_III,53.24181641297842
24,0,1.5380078363852143,71.37119987122897,0,3,4,2.8087536673219855,3,0.6103166610745794,0,2,Obesity_Type_II,30.172125224151603
36,0,1.482385473838405,139.9011386852941,0,2,1,2.0516992725276264,3,1.902998878454705,0,2,Obesity_Type_III,63.66473682078907
39,1,1.7146305613875923,118.64742598457691,1,1,4,2.5831501927859826,0,1.428635941220746,1,0,Obesity_Type_III,40.356844389051815
47,0,1.5063587675945604,102.44270242354757,0,1,3,1.2305825197672005,1,0.6535120944860617,0,2,Obesity_Type_III,45.14651043124586
59,1,1.510494183734105,46.57367806587787,1,1,4,2.85528541101719,2,0.5790854955874098,1,2,Normal_Weight,20.412792560484732
47,0,1.9487555778203398,154.40780527640538,0,1,3,2.6422841829944206,2,1.047396772542618,0,2,Obesity_Type_III,40.65879538966148
42,0,1.9125071882533093,116.54687896843517,1,1,3,1.4495282895507122,3,0.15828933655641886,2,1,Obesity_Type_II,31.863574625310612
17,0,1.689605896310024,63.279077931313964,0,1,2,2.748364466587907,3,0.23535302529059798,2,1,Normal_Weight,22.166101080934713
30,0,1.972476820050609,115.40465073986465,0,1,2,1.5268855187936186,3,0.351715762632385,3,3,Obesity_Type_I,29.66193607135249
48,0,1.4500988599304514,124.36038263423664,1,3,2,1.410679758678113,2,1.5494471866091204,3,4,Obesity_Type_III,59.14074995005905
26,1,1.7754091118248987,105.24706242208642,0,2,2,1.5284878736244247,3,1.027714718538245,3,0,Obesity_Type_II,33.389744364760816
54,1,1.7767069340070911,129.48081898245883,0,2,2,2.819910126545219,2,0.021134245548885877,0,4,Obesity_Type_III,41.017939779793956
52,1,1.6924448196110407,112.26319743900666,0,3,1,2.831183971029739,2,1.347033054944218,2,4,Obesity_Type_III,39.19298774672434
28,1,1.6603824256551751,158.41896733605068,1,3,2,1.6579915493759376,1,0.8473803573209941,2,1,Obesity_Type_III,57.46334751431396
42,1,1.6913530618047221,45.76583190351266,0,1,4,2.4108683701891023,1,1.0217047299275959,2,3,Insufficient_Weight,15.998262308373217
42,1,1.6699290311222306,52.38695926716462,1,1,3,2.3514905103283663,1,0.4282324868258711,1,4,Normal_Weight,18.785690436530327
24,0,1.8371610130656186,60.88262625624682,1,3,2,2.6131252642608063,3,1.1035644567882072,0,4,Insufficient_Weight,18.0384383706072
